Employee_ID,Department,Age,Salary,Projects_Completed,Working_Hours,Performance_Score,Promotion_Status
E103261,Sales,55,98184,2,57,72,No
E103262,HR,56,70081,0,42,19,No
E103263,Support,22,113637,23,32,64,No
E103264,Sales,42,75312,16,33,68,No
E103265,Support,50,117228,2,33,10,No
E103266,Sales,27,102943,13,40,46,No
E103267,Engineering,58,112790,2,57,50,No
E103268,Support,22,110770,12,36,72,No
E103269,IT,22,82726,14,55,68,No
E103270,Marketing,48,52211,17,40,77,Yes
E103271,Operations,42,59480,13,53,73,No
E103272,Sales,37,77780,20,40,61,No
E103273,Engineering,47,87138,2,39,63,No
E103274,Support,37,120382,18,34,63,No
E103275,IT,49,72503,7,42,52,No
E103276,Marketing,22,87893,3,58,65,No
E103277,Sales,57,76193,3,41,44,No
E103278,Support,31,144002,18,39,88,Yes
E103279,Support,38,91358,10,36,65,No
E103280,Sales,44,110857,0,48,32,No
E103281,HR,28,108182,7,48,76,No
E103282,HR,28,52117,14,48,63,No
E103283,IT,36,89056,0,41,36,No
E103284,Marketing,55,147928,6,49,40,No
E103285,Sales,25,88706,20,51,96,Yes
E103286,IT,35,100429,19,44,72,No
E103287,IT,35,39476,19,34,51,No
E103288,Finance,37,112806,23,53,100,Yes
E103289,Support,28,85006,10,59,89,No
E103290,Operations,53,117238,13,43,76,Yes
E103291,Support,40,146946,21,41,60,No
E103292,HR,23,99918,15,58,99,Yes
E103293,Marketing,31,93155,13,50,67,No
E103294,Support,38,97321,11,40,75,No
E103295,Sales,58,75798,16,57,91,Yes
E103296,IT,33,107271,13,34,53,No
E103297,Sales,27,60177,9,45,56,No
E103298,Finance,43,126248,23,59,100,Yes
E103299,Marketing,53,112215,13,55,69,No
E103300,IT,41,73013,17,47,64,No
E103301,Sales,22,130901,21,41,72,No
E103302,HR,27,112600,8,56,79,No
E103303,Operations,40,126099,16,56,69,No
E103304,Finance,39,149578,5,34,48,No
E103305,Marketing,27,83450,7,45,53,No
E103306,Finance,54,128628,12,41,65,No
E103307,HR,44,77928,17,52,89,Yes
E103308,Marketing,44,122403,4,31,38,No
E103309,Finance,47,75382,5,59,65,No
E103310,Engineering,34,129290,20,58,94,Yes
E103311,HR,28,115038,18,35,71,No
E103312,HR,36,30760,3,52,42,No
E103313,HR,48,54142,6,50,44,No
E103314,Engineering,47,140189,3,54,50,No
E103315,Engineering,54,137532,24,59,100,Yes
E103316,Sales,36,47290,10,33,63,No
E103317,IT,57,101035,11,59,77,Yes
E103318,Operations,48,30364,13,59,100,Yes
E103319,Finance,26,86921,12,42,64,No
E103320,Sales,23,49797,9,39,44,No
E103321,Finance,54,136331,17,46,85,Yes
E103322,Operations,37,62535,15,43,63,No
E103323,IT,44,76300,4,53,58,No
E103324,Engineering,59,77176,7,44,37,No
E103325,IT,37,46105,13,37,39,No
E103326,Engineering,35,37939,4,52,60,No
E103327,Operations,50,109472,23,53,100,Yes
E103328,IT,47,72029,7,47,74,No
E103329,Sales,56,45863,24,32,62,No
E103330,Marketing,36,108097,5,54,73,No
E103331,Sales,24,40447,15,46,82,Yes
E103332,Finance,44,126160,3,53,49,No
E103333,Sales,50,76940,11,53,83,Yes
E103334,Operations,55,140182,10,36,57,No
E103335,HR,54,107947,2,42,50,No
E103336,Finance,44,115001,11,59,98,Yes
E103337,IT,28,133752,4,56,70,No
E103338,Finance,24,49642,5,45,27,No
E103339,Marketing,53,126798,18,34,64,No
E103340,Engineering,52,125899,17,33,42,No
E103341,IT,39,97643,15,55,82,Yes
E103342,Support,28,37928,22,39,76,Yes
E103343,Finance,22,78002,10,42,49,No
E103344,IT,35,114853,4,39,29,No
E103345,IT,53,144614,8,43,46,No
E103346,IT,27,147517,2,55,51,No
E103347,Engineering,31,55017,7,51,58,No
E103348,Support,28,109064,5,41,44,No
E103349,Operations,47,149694,3,56,63,No
E103350,Sales,55,43313,11,30,39,No
E103351,IT,51,31559,11,58,88,Yes
E103352,HR,57,80893,24,50,92,Yes
E103353,Operations,42,45167,20,59,100,Yes
E103354,Marketing,38,110879,15,49,70,No
E103355,Engineering,54,68598,9,49,88,No
E103356,Finance,31,37523,21,36,74,No
E103357,Engineering,33,79777,13,38,72,No
E103358,Finance,37,58439,12,37,45,No
E103359,Engineering,53,146378,8,56,63,No
E103360,Finance,36,111060,6,42,44,No
E103361,IT,48,43285,11,43,82,Yes
E103362,Sales,49,40973,4,41,39,No
E103363,Finance,38,52694,17,37,54,No
E103364,Support,23,65774,3,50,63,No
E103365,Finance,57,34302,1,51,48,No
E103366,HR,28,145776,2,47,42,No
E103367,Finance,34,52391,11,45,54,No
E103368,HR,36,34611,2,58,62,No
E103369,Marketing,46,39372,3,40,49,No
E103370,IT,44,54312,5,45,56,No
E103371,HR,43,44080,11,43,53,No
E103372,Sales,47,110618,18,32,49,No
E103373,Operations,54,142945,9,50,22,No
E103374,IT,32,138397,0,31,12,No
E103375,HR,31,126213,16,32,51,No
E103376,IT,46,50874,15,33,53,No
E103377,Support,58,92537,8,51,58,No
E103378,IT,59,103914,24,34,100,Yes
E103379,IT,45,31597,20,39,76,Yes
E103380,Marketing,54,41600,8,49,46,No
E103381,Sales,38,33747,22,58,100,Yes
E103382,Engineering,45,109415,8,31,41,No
E103383,Engineering,58,147358,11,41,45,No
E103384,HR,23,108553,22,56,98,Yes
E103385,IT,53,54815,8,34,46,No
E103386,HR,45,114500,14,34,63,No
E103387,Marketing,30,124348,1,56,35,No
E103388,Marketing,25,135736,10,52,73,No
E103389,Finance,38,54714,10,30,54,No
E103390,Support,38,48890,7,33,56,No
E103391,Marketing,51,91509,22,56,83,Yes
E103392,Finance,32,91824,5,50,53,No
E103393,Sales,42,34725,20,53,87,Yes
E103394,HR,42,73205,19,41,78,Yes
E103395,Operations,39,50684,6,41,44,No
E103396,Sales,50,121861,2,45,35,No
E103397,Marketing,45,87911,7,53,64,No
E103398,Sales,31,128078,17,46,70,No
E103399,Sales,38,141573,16,50,82,Yes
E103400,Support,39,43092,10,39,43,No
E103401,Support,41,125918,1,46,31,No
E103402,Support,58,69770,24,46,100,Yes
E103403,Sales,39,55457,20,47,100,Yes
E103404,Marketing,38,101667,23,31,85,Yes
E103405,Operations,30,141565,18,54,84,Yes
E103406,IT,35,120751,6,33,46,No
E103407,Sales,50,92894,17,48,69,No
E103408,Finance,52,91305,7,40,51,No
E103409,Marketing,25,42612,13,46,59,No
E103410,Sales,39,132841,6,41,58,No
E103411,Operations,41,108627,20,31,72,No
E103412,IT,30,130639,3,35,53,No
E103413,Support,34,67089,16,38,59,No
E103414,Marketing,36,125295,4,34,49,No
E103415,Engineering,48,141558,11,49,70,No
E103416,IT,36,82137,8,58,70,No
E103417,Finance,49,30559,19,50,85,Yes
E103418,Sales,58,96249,12,38,71,No
E103419,Operations,40,67361,24,57,99,Yes
E103420,Engineering,47,110720,17,58,87,Yes
E103421,Operations,47,45261,19,52,64,No
E103422,Engineering,46,50372,8,37,43,No
E103423,Marketing,47,85355,3,49,51,No
E103424,Engineering,47,127676,20,56,84,Yes
E103425,Finance,49,128560,7,37,32,No
E103426,Finance,39,87920,0,51,27,No
E103427,HR,53,142878,16,50,70,No
E103428,Finance,24,62544,24,58,100,Yes
E103429,IT,23,30037,8,57,54,No
E103430,Engineering,54,73032,19,52,92,Yes
E103431,Finance,40,108233,12,35,59,No
E103432,Marketing,38,71420,1,32,49,No
E103433,Operations,54,144234,12,34,59,No
E103434,Support,33,127243,8,38,55,No
E103435,Operations,24,121552,19,36,69,No
E103436,HR,47,64600,5,57,62,No
E103437,Operations,56,78285,0,33,32,No
E103438,Engineering,29,92008,24,36,88,Yes
E103439,HR,57,119520,4,34,35,No
E103440,Engineering,28,35167,2,40,49,No
E103441,Marketing,57,30432,3,58,88,No
E103442,HR,37,99687,0,44,38,No
E103443,Sales,45,143216,13,31,48,No
E103444,IT,22,101947,8,42,49,No
E103445,IT,46,126324,23,51,93,Yes
E103446,Engineering,31,80903,3,45,56,No
E103447,Operations,37,122159,17,36,62,No
E103448,Support,37,84149,13,37,56,No
E103449,Support,29,117640,24,35,72,No
E103450,Sales,50,86768,3,53,58,No
E103451,HR,49,90184,24,36,70,No
E103452,Sales,27,95792,9,47,46,No
E103453,Sales,37,63439,2,59,63,No
E103454,Operations,41,63257,22,51,100,Yes
E103455,Support,37,135193,6,54,58,No
E103456,HR,28,74674,9,57,60,No
E103457,Marketing,35,81248,12,51,88,Yes
E103458,Operations,47,113602,3,49,49,No
E103459,Sales,47,75371,17,36,71,No
E103460,Sales,35,128282,10,32,35,No
E103461,Marketing,28,97996,24,34,73,No
E103462,Sales,54,67297,3,30,40,No
E103463,Sales,47,84273,23,44,84,Yes
E103464,Sales,41,91256,13,55,77,Yes
E103465,IT,24,64743,17,32,42,No
E103466,Operations,25,98752,7,37,50,No
E103467,Finance,47,109803,9,54,59,No
E103468,Operations,32,105117,4,38,49,No
E103469,Marketing,23,100051,22,44,83,Yes
E103470,Sales,35,52076,6,39,46,No
E103471,Operations,51,140352,11,31,51,No
E103472,IT,33,105312,24,49,95,Yes
E103473,Support,47,149627,2,34,46,No
E103474,Marketing,54,117483,3,48,63,No
E103475,Engineering,34,32963,9,42,40,No
E103476,Operations,35,149217,3,40,36,No
E103477,Engineering,45,102322,14,30,56,No
E103478,Sales,55,43866,9,51,54,No
E103479,IT,47,134504,20,59,79,Yes
E103480,IT,42,62305,21,44,71,No
E103481,Operations,49,92403,15,55,79,Yes
E103482,Marketing,57,112896,14,47,28,No
E103483,Marketing,23,135649,18,45,63,No
E103484,IT,30,62813,19,38,50,No
E103485,Marketing,44,96729,18,30,67,No
E103486,IT,36,90686,17,40,75,No
E103487,Operations,34,34512,11,38,54,No
E103488,Finance,44,149631,24,52,95,Yes
E103489,IT,38,52666,15,40,67,No
E103490,Engineering,23,46630,0,42,24,No
E103491,Marketing,41,147907,15,55,93,Yes
E103492,IT,41,104519,1,31,24,No
E103493,IT,24,30636,23,43,91,Yes
E103494,Operations,33,33775,14,35,63,No
E103495,Marketing,23,97957,6,37,46,No
E103496,Finance,57,94591,0,47,44,No
E103497,Operations,35,108561,4,45,48,No
E103498,Finance,37,104816,9,50,61,No
E103499,Support,40,132487,21,58,100,Yes
E103500,Operations,55,41351,20,41,75,No
E103501,Marketing,27,145400,3,40,33,No
E103502,HR,34,133627,13,35,58,No
E103503,Marketing,57,85184,12,32,49,No
E103504,Marketing,43,141192,0,43,48,No
E103505,Finance,39,125707,15,57,64,No
E103506,Finance,33,99180,22,31,66,No
E103507,Marketing,51,111678,8,40,41,No
E103508,Marketing,28,103309,21,51,82,Yes
E103509,Marketing,53,124002,15,32,58,No
E103510,Finance,40,40778,18,47,62,No
E103511,Marketing,27,42501,14,30,49,No
E103512,Marketing,41,142713,13,59,81,Yes
E103513,Support,48,32108,19,53,75,No
E103514,Sales,58,124905,9,30,40,No
E103515,HR,28,66382,20,41,66,No
E103516,Engineering,26,121354,11,44,81,Yes
E103517,HR,32,105787,0,34,37,No
E103518,Sales,36,53341,20,56,92,Yes
E103519,Engineering,24,107214,16,35,54,No
E103520,Operations,26,44367,8,45,59,No
E103521,Marketing,44,149967,22,56,100,Yes
E103522,Sales,58,125208,18,41,72,No
E103523,Support,30,99868,24,41,71,No
E103524,Operations,36,42002,17,32,54,No
E103525,Marketing,24,115820,6,59,68,No
E103526,Finance,50,89949,8,52,65,No
E103527,IT,27,45700,21,31,66,No
E103528,Sales,38,109305,20,36,75,No
E103529,Finance,47,92543,11,31,57,No
E103530,Sales,42,59318,6,50,66,No
E103531,Support,29,119859,13,36,59,No
E103532,Sales,42,57610,14,40,47,No
E103533,Finance,32,102499,14,40,72,No
E103534,Support,59,149256,5,43,54,No
E103535,Engineering,29,103374,20,32,60,No
E103536,HR,45,95226,13,43,62,No
E103537,Marketing,56,75167,1,40,35,No
E103538,Sales,35,107779,7,33,33,No
E103539,Marketing,35,57939,12,46,46,No
E103540,IT,31,91365,22,45,71,No
E103541,Finance,33,97381,5,32,23,No
E103542,Marketing,59,76710,4,54,37,No
E103543,Finance,55,46766,4,39,28,No
E103544,Marketing,31,132416,24,50,100,Yes
E103545,HR,38,42780,0,44,42,No
E103546,HR,38,78458,8,37,35,No
E103547,Support,24,86221,5,47,44,No
E103548,HR,52,148498,19,32,73,No
E103549,Support,22,138392,6,36,51,No
E103550,HR,33,31509,8,59,71,No
E103551,HR,25,119493,4,39,51,No
E103552,HR,34,140708,13,49,61,No
E103553,Finance,55,64346,4,38,40,No
E103554,Sales,42,112799,7,43,35,No
E103555,Support,43,146850,6,52,55,No
E103556,Marketing,25,76874,12,43,60,No
E103557,HR,39,56148,12,40,39,No
E103558,Finance,26,61533,7,57,72,No
E103559,Finance,40,138144,10,30,48,No
E103560,Finance,23,108467,17,33,68,No
E103561,Support,33,31359,24,55,100,Yes
E103562,Sales,38,149119,18,56,91,Yes
E103563,Support,31,120068,5,35,35,No
E103564,Marketing,55,90313,21,51,71,No
E103565,Sales,27,50344,1,55,56,No
E103566,Engineering,29,148499,12,51,75,No
E103567,Operations,32,99778,22,34,55,No
E103568,Finance,33,50601,24,32,68,No
E103569,Support,30,144768,10,31,41,No
E103570,Engineering,23,49116,0,32,28,No
E103571,IT,29,86985,23,38,84,Yes
E103572,Support,32,131013,1,48,38,No
E103573,HR,57,147110,16,48,76,Yes
E103574,Operations,31,148329,7,46,59,No
E103575,HR,42,60782,1,47,41,No
E103576,Sales,41,141095,5,40,38,No
E103577,Operations,29,79819,21,41,82,Yes
E103578,Support,57,114416,4,32,29,No
E103579,Marketing,50,99035,15,47,58,No
E103580,Engineering,33,127123,7,53,75,No
E103581,Marketing,35,74458,18,35,51,No
E103582,Support,42,121556,15,36,56,No
E103583,Sales,43,38080,12,30,47,No
E103584,HR,42,118743,19,35,69,No
E103585,Operations,51,63957,6,47,54,No
E103586,Marketing,41,43908,15,42,35,No
E103587,Support,45,126188,22,51,82,Yes
E103588,Marketing,44,125880,15,48,75,No
E103589,Support,28,120570,11,36,48,No
E103590,HR,30,121324,13,48,73,No
E103591,Operations,22,108287,23,38,86,Yes
E103592,Engineering,47,77482,17,32,61,No
E103593,HR,59,129329,17,52,73,No
E103594,Marketing,59,128375,15,41,58,No
E103595,Engineering,43,68314,19,49,97,Yes
E103596,Support,31,130989,15,53,76,Yes
E103597,Engineering,27,104921,12,59,78,Yes
E103598,Support,38,113768,8,47,61,No
E103599,HR,59,138880,8,37,57,No
E103600,Marketing,45,130326,12,38,45,No
E103601,Sales,31,45831,3,42,35,No
E103602,Marketing,29,50125,8,37,28,No
E103603,Support,42,92451,14,51,70,No
E103604,Finance,27,75708,13,39,62,No
E103605,Operations,42,47682,18,46,72,No
E103606,IT,45,132406,11,36,67,No
E103607,Sales,54,112824,20,46,80,Yes
E103608,Engineering,39,65794,24,52,93,Yes
E103609,Sales,49,89372,5,59,61,No
E103610,Operations,53,69477,2,47,31,No
E103611,Engineering,33,83863,24,53,95,Yes
E103612,Operations,48,119941,21,31,67,No
E103613,Engineering,31,68737,19,32,59,No
E103614,Sales,53,32620,15,58,86,Yes
E103615,Engineering,47,130950,19,57,84,Yes
E103616,Engineering,46,133169,23,48,75,No
E103617,Finance,32,65057,22,30,63,No
E103618,Marketing,44,70138,16,50,78,Yes
E103619,Marketing,55,109390,15,50,72,No
E103620,IT,44,83024,5,39,43,No
E103621,IT,50,39677,7,50,66,No
E103622,Support,52,74111,18,43,79,Yes
E103623,Support,28,54074,24,42,91,Yes
E103624,Support,54,47824,1,38,42,No
E103625,Finance,42,30765,13,35,57,No
E103626,IT,23,75439,21,35,72,No
E103627,Operations,39,127151,11,48,83,Yes
E103628,Support,54,78926,16,50,84,Yes
E103629,Support,58,66860,14,39,50,No
E103630,Sales,55,42975,17,52,62,No
E103631,HR,41,104877,15,32,50,No
E103632,Operations,56,123677,12,47,71,No
E103633,Support,39,107870,20,50,94,Yes
E103634,Support,45,144381,16,48,61,No
E103635,Support,29,111371,7,34,46,No
E103636,HR,51,56548,0,54,60,No
E103637,HR,31,130970,24,40,86,Yes
E103638,Finance,44,120575,2,39,39,No
E103639,Operations,32,128066,15,46,68,No
E103640,Finance,23,68736,1,33,21,No
E103641,Engineering,47,91562,14,55,86,Yes
E103642,HR,57,70409,0,50,50,No
E103643,Sales,54,114101,8,47,53,No
E103644,IT,34,39834,15,57,100,Yes
E103645,Sales,46,132192,3,47,31,No
E103646,IT,25,30840,11,30,40,No
E103647,HR,40,109409,0,43,28,No
E103648,HR,39,61568,0,37,32,No
E103649,HR,58,40846,6,31,14,No
E103650,Finance,51,35899,17,48,88,Yes
E103651,Operations,40,116038,22,44,91,Yes
E103652,IT,44,96101,22,57,99,Yes
E103653,Operations,37,68773,14,31,46,No
E103654,Finance,22,137460,24,33,79,Yes
E103655,Finance,33,138778,12,59,82,Yes
E103656,Marketing,45,104723,15,30,60,No
E103657,Sales,55,102762,6,48,52,No
E103658,Sales,29,137683,15,50,72,No
E103659,Engineering,39,134194,12,39,66,No
E103660,Support,26,141417,13,30,52,No
E103661,Finance,47,34311,16,49,73,No
E103662,IT,51,139750,11,51,71,No
E103663,Marketing,34,86888,23,44,85,Yes
E103664,Marketing,40,71616,23,33,74,No
E103665,Support,50,82134,19,36,78,Yes
E103666,Operations,24,121225,12,59,75,No
E103667,Support,47,36083,23,36,67,No
E103668,Support,33,42598,19,51,86,Yes
E103669,Support,23,112476,14,54,71,No
E103670,Sales,32,147707,23,47,77,Yes
E103671,Finance,49,122416,20,42,84,Yes
E103672,Engineering,39,32580,3,39,34,No
E103673,Finance,34,142148,21,53,71,No
E103674,Operations,58,87395,1,37,39,No
E103675,HR,43,72321,17,56,81,Yes
E103676,Support,33,39386,1,39,39,No
E103677,Finance,23,83171,24,43,94,Yes
E103678,Operations,58,49522,14,43,65,No
E103679,HR,28,95532,18,56,67,No
E103680,HR,47,121760,14,49,51,No
E103681,Support,47,44635,19,51,76,Yes
E103682,Engineering,45,30671,9,40,49,No
E103683,IT,33,63545,23,35,84,Yes
E103684,Sales,37,84079,19,50,85,Yes
E103685,Finance,44,56855,10,59,100,No
E103686,HR,30,65790,9,30,23,No
E103687,Finance,53,81012,22,48,87,Yes
E103688,IT,36,147827,4,36,31,No
E103689,Sales,58,142121,8,53,66,No
E103690,IT,34,44260,19,47,96,Yes
E103691,Sales,26,95139,18,32,77,Yes
E103692,Marketing,32,31074,12,49,67,No
E103693,Sales,31,72676,17,59,97,Yes
E103694,Support,34,39475,16,40,66,No
E103695,Engineering,36,108414,5,34,24,No
E103696,IT,28,45120,9,48,60,No
E103697,HR,49,53147,1,50,41,No
E103698,Support,53,31986,23,53,93,Yes
E103699,Marketing,56,139129,5,53,49,No
E103700,Engineering,36,62430,20,59,96,Yes
E103701,Finance,57,137497,12,31,48,No
E103702,Support,42,85479,17,51,86,Yes
E103703,IT,27,112966,6,33,39,No
E103704,Operations,22,32176,1,54,67,No
E103705,Operations,25,114258,13,39,79,Yes
E103706,HR,32,138351,4,31,25,No
E103707,Sales,47,145188,17,37,72,No
E103708,HR,58,114153,10,30,61,No
E103709,Operations,44,91918,9,56,79,No
E103710,Finance,50,57115,10,35,53,No
E103711,Marketing,42,132912,1,40,16,No
E103712,Marketing,48,107442,14,56,74,No
E103713,IT,34,70002,6,59,63,No
E103714,Marketing,44,87124,8,57,82,No
E103715,IT,37,36610,4,39,31,No
E103716,Support,51,138828,6,42,46,No
E103717,IT,25,79752,19,30,66,No
E103718,Support,37,108947,1,31,15,No
E103719,IT,52,148972,2,32,29,No
E103720,Operations,46,104716,1,38,33,No
E103721,Operations,33,77993,20,34,74,No
E103722,Sales,47,40073,21,39,79,Yes
E103723,Support,58,67251,22,39,81,Yes
E103724,Engineering,54,126496,18,41,71,No
E103725,Support,49,101437,3,47,30,No
E103726,IT,30,68897,23,55,97,Yes
E103727,IT,33,80906,19,50,83,Yes
E103728,Engineering,26,81616,6,50,64,No
E103729,HR,49,138719,21,30,58,No
E103730,IT,56,34482,6,32,35,No
E103731,Sales,26,137990,16,34,58,No
E103732,Marketing,55,120964,18,54,78,Yes
E103733,Marketing,55,102936,21,55,80,Yes
E103734,Finance,34,69574,15,46,73,No
E103735,Finance,35,73284,2,37,42,No
E103736,Marketing,32,102932,14,46,61,No
E103737,Marketing,59,37338,13,38,53,No
E103738,Operations,25,72718,14,35,62,No
E103739,Sales,54,42500,13,46,74,No
E103740,Engineering,28,41545,6,37,43,No
E103741,Finance,29,91480,24,50,96,Yes
E103742,Operations,58,35241,2,36,37,No
E103743,Operations,31,119314,16,36,66,No
E103744,Engineering,36,52821,9,44,44,No
E103745,Operations,59,34695,14,36,74,No
E103746,Support,36,107066,5,51,58,No
E103747,Sales,26,142616,16,56,90,Yes
E103748,Marketing,50,147276,16,37,53,No
E103749,IT,40,44318,13,38,54,No
E103750,Engineering,31,80934,23,57,100,Yes
E103751,Marketing,33,52331,24,44,67,No
E103752,Marketing,25,82672,17,31,46,No
E103753,HR,52,121891,24,36,68,No
E103754,Support,39,106860,4,44,32,No
E103755,Engineering,37,123685,7,47,55,No
E103756,Operations,57,98754,6,51,56,No
E103757,IT,46,115677,22,47,99,Yes
E103758,Engineering,44,132320,3,39,26,No
E103759,Operations,33,32837,17,51,82,Yes
E103760,Marketing,55,144616,4,47,40,No
E103761,IT,57,135338,15,30,33,No
E103762,Operations,58,70077,13,36,59,No
E103763,Sales,24,109915,18,32,65,No
E103764,Operations,30,34239,13,43,67,No
E103765,HR,39,140432,8,41,36,No
E103766,Support,56,116348,5,43,46,No
E103767,Marketing,55,59669,16,58,92,Yes
E103768,Operations,35,78624,18,33,69,No
E103769,Support,25,105147,11,42,63,No
E103770,Finance,50,34150,3,45,54,No
E103771,Finance,36,41109,15,45,79,Yes
E103772,Support,49,129750,24,51,94,Yes
E103773,Support,37,56016,10,34,50,No
E103774,HR,33,41936,21,49,95,Yes
E103775,Sales,26,41036,3,54,59,No
E103776,Marketing,55,69236,16,35,70,No
E103777,Engineering,22,44021,7,35,49,No
E103778,HR,53,66943,13,47,60,No
E103779,Sales,47,143694,1,35,15,No
E103780,Support,38,133384,10,36,47,No
E103781,Engineering,48,111007,10,53,56,No
E103782,Support,45,143197,23,59,100,Yes
E103783,Support,56,80016,21,53,90,Yes
E103784,Finance,47,53244,23,45,97,Yes
E103785,Finance,59,93027,5,38,45,No
E103786,Engineering,44,144313,20,55,100,Yes
E103787,HR,43,68985,20,56,86,Yes
E103788,Finance,25,133976,13,42,76,Yes
E103789,Marketing,30,31502,9,41,60,No
E103790,Support,25,83836,7,48,60,No
E103791,IT,28,129714,6,55,44,No
E103792,Operations,44,33770,7,52,72,No
E103793,Engineering,23,72865,7,52,78,No
E103794,Engineering,45,83811,22,30,64,No
E103795,Finance,52,34001,1,37,31,No
E103796,HR,52,90848,15,33,48,No
E103797,Support,55,82635,8,50,44,No
E103798,Marketing,45,50946,12,59,73,No
E103799,HR,47,96134,22,51,100,Yes
E103800,Sales,37,125852,11,48,74,No
E103801,Sales,34,121103,21,50,78,Yes
E103802,IT,36,122044,24,55,92,Yes
E103803,Finance,48,73744,16,34,78,Yes
E103804,Finance,25,147729,1,46,31,No
E103805,Finance,37,69159,12,32,39,No
E103806,IT,51,125812,0,48,37,No
E103807,Sales,51,53671,18,30,42,No
E103808,HR,57,46450,10,58,68,No
E103809,IT,24,44908,4,52,49,No
E103810,IT,43,87275,0,30,11,No
E103811,HR,43,74358,19,52,98,Yes
E103812,Finance,33,79047,12,49,55,No
E103813,Marketing,42,65518,7,38,42,No
E103814,HR,25,87813,5,52,48,No
E103815,Sales,52,126748,16,34,55,No
E103816,Engineering,52,138220,11,36,40,No
E103817,Support,44,36806,0,54,50,No
E103818,Engineering,41,134733,2,55,57,No
E103819,Operations,36,70891,13,35,66,No
E103820,Operations,44,113551,7,46,47,No
E103821,IT,49,69220,10,51,81,No
E103822,Support,37,47158,13,46,57,No
E103823,Engineering,58,110992,7,42,46,No
E103824,Marketing,42,57588,2,41,55,No
E103825,Finance,36,92576,6,33,65,No
E103826,Sales,38,118027,18,59,100,Yes
E103827,Operations,58,54188,3,37,32,No
E103828,Marketing,34,122615,24,34,78,Yes
E103829,Sales,40,88830,15,34,62,No
E103830,Sales,51,34019,12,42,62,No
E103831,Finance,39,42419,19,55,78,Yes
E103832,Support,35,63697,18,40,70,No
E103833,IT,57,114932,4,37,31,No
E103834,Engineering,57,149712,22,37,63,No
E103835,Finance,41,134568,4,30,25,No
E103836,Marketing,40,125428,19,42,76,Yes
E103837,IT,28,37973,23,58,100,Yes
E103838,Marketing,25,138001,3,34,28,No
E103839,IT,55,116649,1,57,54,No
E103840,Support,23,41136,12,50,76,Yes
E103841,Operations,26,114739,15,37,59,No
E103842,Marketing,31,92502,21,46,85,Yes
E103843,Finance,53,61285,1,52,49,No
E103844,IT,34,53039,18,52,84,Yes
E103845,IT,26,96720,16,42,56,No
E103846,Sales,31,118263,4,38,39,No
E103847,Sales,31,89155,24,31,83,Yes
E103848,HR,59,46911,17,48,77,Yes
E103849,Marketing,48,30916,22,49,78,Yes
E103850,Sales,42,89052,20,46,94,Yes
E103851,HR,29,99110,17,36,68,No
E103852,Operations,22,131623,7,59,76,No
E103853,Operations,49,47790,14,55,85,Yes
E103854,Sales,35,113161,12,32,35,No
E103855,Marketing,42,35206,12,48,72,No
E103856,IT,51,115053,15,48,85,Yes
E103857,Engineering,42,79950,21,53,85,Yes
E103858,Support,30,146211,19,38,48,No
E103859,Marketing,38,86361,12,39,58,No
E103860,Support,26,91451,19,58,92,Yes
E103861,Finance,52,67696,1,43,22,No
E103862,Operations,59,111641,2,47,50,No
E103863,Sales,40,131192,14,55,83,Yes
E103864,Sales,57,98226,22,44,66,No
E103865,Support,54,132395,18,55,100,Yes
E103866,IT,34,76728,12,30,52,No
E103867,Support,35,85401,4,59,44,No
E103868,Finance,54,96226,21,54,99,Yes
E103869,IT,50,55103,5,35,44,No
E103870,Finance,57,64263,13,59,95,Yes
E103871,Engineering,31,106621,3,44,37,No
E103872,Operations,52,80044,21,54,99,Yes
E103873,Sales,27,87730,18,35,60,No
E103874,Sales,22,55825,22,47,79,Yes
E103875,Engineering,28,106256,6,30,23,No
E103876,HR,48,134177,3,59,42,No
E103877,Operations,42,67271,1,53,55,No
E103878,IT,49,107256,6,32,32,No
E103879,Engineering,37,76732,2,46,16,No
E103880,IT,44,96433,14,45,67,No
E103881,Support,41,112630,0,37,40,No
E103882,Marketing,59,131999,1,57,41,No
E103883,Sales,46,130990,9,46,50,No
E103884,IT,49,53572,15,37,63,No
E103885,Finance,26,68546,24,46,62,No
E103886,IT,42,45150,14,54,71,No
E103887,Marketing,39,84165,23,59,100,Yes
E103888,Operations,27,93690,14,38,52,No
E103889,Sales,50,83664,13,41,46,No
E103890,Support,40,112335,21,58,83,Yes
E103891,Engineering,54,105199,13,54,59,No
E103892,Support,22,66948,5,48,45,No
E103893,Marketing,24,67030,13,33,60,No
E103894,Sales,42,57007,16,50,100,Yes
E103895,IT,56,130819,17,51,80,Yes
E103896,Operations,24,121207,19,54,94,Yes
E103897,HR,46,120921,18,58,80,Yes
E103898,Operations,59,106772,16,40,43,No
E103899,HR,41,52024,15,57,100,Yes
E103900,Finance,55,142408,7,33,32,No
E103901,Operations,42,69384,6,43,55,No
E103902,Sales,44,112912,19,43,75,No
E103903,HR,27,132674,11,35,58,No
E103904,Engineering,34,48157,8,58,79,No
E103905,Sales,44,115481,13,46,68,No
E103906,Engineering,30,132120,19,31,63,No
E103907,Operations,38,118553,0,37,41,No
E103908,Engineering,23,31756,9,33,38,No
E103909,HR,40,130677,16,39,78,Yes
E103910,Sales,40,98112,16,36,52,No
E103911,IT,28,121003,16,33,56,No
E103912,Marketing,41,132488,3,45,50,No
